sample,Glucose,NH4Cl
0_1,0.4285714285714285,120.0
0_2,1.2857142857142856,51.42857142857142
0_3,2.1428571428571423,222.8571428571429
0_4,3.0,154.28571428571428
0_5,3.8571428571428568,17.142857142857142
0_6,4.7142857142857135,188.57142857142856
0_7,5.571428571428571,85.71428571428571

