sample,Glucose,NH4Cl
1_5,2.503624774024975,71.8631517216823
1_4,2.187243949742906,42.20274752878788
1_6,3.0930317095088125,54.192696656712016
1_3,1.9310693035704092,60.14189748064746
1_2,1.2712391317638168,71.69116490798949
1_1,0.27649047343694,62.56445100465875
1_7,3.271034286518413,114.5466747209519
